Nº de abonados;Sexo;Edad;Tipo de abono;Centro deportivo;Mes
1;HOMBRE;44;ADM USO LIBRE;Antonio Díaz Miguel;mar-25
1;HOMBRE;45;ADM USO LIBRE;Antonio Díaz Miguel;mar-25
6;HOMBRE;46;ADM USO LIBRE;Antonio Díaz Miguel;mar-25
7;HOMBRE;47;ADM USO LIBRE;Antonio Díaz Miguel;mar-25
2;HOMBRE;48;ADM USO LIBRE;Antonio Díaz Miguel;mar-25
5;HOMBRE;49;ADM USO LIBRE;Antonio Díaz Miguel;mar-25
6;HOMBRE;50;ADM USO LIBRE;Antonio Díaz Miguel;mar-25
10;HOMBRE;51;ADM USO LIBRE;Antonio Díaz Miguel;mar-25
9;HOMBRE;52;ADM USO LIBRE;Antonio Díaz Miguel;mar-25
4;HOMBRE;54;ADM USO LIBRE;Antonio Díaz Miguel;mar-25
2;HOMBRE;55;ADM USO LIBRE;Antonio Díaz Miguel;mar-25
8;HOMBRE;56;ADM USO LIBRE;Antonio Díaz Miguel;mar-25
2;HOMBRE;57;ADM USO LIBRE;Antonio Díaz Miguel;mar-25
6;HOMBRE;58;ADM USO LIBRE;Antonio Díaz Miguel;mar-25
4;HOMBRE;59;ADM USO LIBRE;Antonio Díaz Miguel;mar-25
4;HOMBRE;60;ADM USO LIBRE;Antonio Díaz Miguel;mar-25
3;HOMBRE;61;ADM USO LIBRE;Antonio Díaz Miguel;mar-25
3;HOMBRE;62;ADM USO LIBRE;Antonio Díaz Miguel;mar-25
3;HOMBRE;63;ADM USO LIBRE;Antonio Díaz Miguel;mar-25
2;HOMBRE;64;ADM USO LIBRE;Antonio Díaz Miguel;mar-25
4;HOMBRE;65;ADM USO LIBRE;Antonio Díaz Miguel;mar-25
14;HOMBRE;66;ADM USO LIBRE;Antonio Díaz Miguel;mar-25
14;HOMBRE;67;ADM USO LIBRE;Antonio Díaz Miguel;mar-25
12;HOMBRE;68;ADM USO LIBRE;Antonio Díaz Miguel;mar-25
7;HOMBRE;69;ADM USO LIBRE;Antonio Díaz Miguel;mar-25
4;HOMBRE;70;ADM USO LIBRE;Antonio Díaz Miguel;mar-25
5;HOMBRE;71;ADM USO LIBRE;Antonio Díaz Miguel;mar-25
13;HOMBRE;72;ADM USO LIBRE;Antonio Díaz Miguel;mar-25
8;HOMBRE;73;ADM USO LIBRE;Antonio Díaz Miguel;mar-25
9;HOMBRE;74;ADM USO LIBRE;Antonio Díaz Miguel;mar-25
3;HOMBRE;75;ADM USO LIBRE;Antonio Díaz Miguel;mar-25
5;HOMBRE;76;ADM USO LIBRE;Antonio Díaz Miguel;mar-25
9;HOMBRE;77;ADM USO LIBRE;Antonio Díaz Miguel;mar-25
4;HOMBRE;78;ADM USO LIBRE;Antonio Díaz Miguel;mar-25
4;HOMBRE;79;ADM USO LIBRE;Antonio Díaz Miguel;mar-25
4;HOMBRE;80;ADM USO LIBRE;Antonio Díaz Miguel;mar-25
6;HOMBRE;81;ADM USO LIBRE;Antonio Díaz Miguel;mar-25
2;HOMBRE;82;ADM USO LIBRE;Antonio Díaz Miguel;mar-25
1;HOMBRE;83;ADM USO LIBRE;Antonio Díaz Miguel;mar-25
1;HOMBRE;84;ADM USO LIBRE;Antonio Díaz Miguel;mar-25
2;HOMBRE;85;ADM USO LIBRE;Antonio Díaz Miguel;mar-25
